Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company,Total Ratings,Total Reviews Extracted
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,65063.0,144990.0,21,4.5,247 Ratings & 29 Reviews,Acer,247,29
DELL Vos Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3440 Thin and Light Laptop,52690.0,50990.0,22,4.3,187 Ratings & 7 Reviews,DELL,187,7
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,38990.0,40999.0,26,4.3,"3,473 Ratings & 256 Reviews",HP,3473,256
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS T...,68900.0,28576.0,21,4.0,"1,176 Ratings & 79 Reviews",ASUS,1176,79
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,92746.0,53900.0,14,4.1,79 Ratings & 6 Reviews,HP,79,6
HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...,139990.0,78990.0,21,4.3,219 Ratings & 27 Reviews,HP,219,27
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,78990.0,109990.0,29,4.6,181 Ratings & 18 Reviews,MSI,181,18
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,70790.0,55990.0,29,4.5,35 Ratings & 1 Reviews,MSI,35,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,45196.0,49990.0,18,0.0,nan,Lenovo,0,0
Lenovo V14 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V14 Business Laptop,49990.0,36749.0,26,3.8,16 Ratings & 0 Reviews,Lenovo,16,0
DELL AMD Ryzen 5 Dual Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Lapt...,-1946.842105263158,36990.0,20,4.6,51 Ratings & 4 Reviews,DELL,51,4
HP 15s AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Lapt...,55990.0,37244.0,33,4.1,207 Ratings & 12 Reviews,HP,207,12
ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Ga...,75990.0,37990.0,50,4.4,27 Ratings & 4 Reviews,ASUS,27,4
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,59000.0,40610.0,31,4.1,97 Ratings & 8 Reviews,DELL,97,8
Acer Extensa 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin ...,60999.0,39999.0,34,4.0,387 Ratings & 29 Reviews,Acer,387,29
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB SSD/Windows 10 Home) 15s-FR2005TU Thin and Light Lap...,77999.0,54990.0,29,4.4,142 Ratings & 21 Reviews,HP,142,21
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop,30000.0,13990.0,53,3.7,"1,487 Ratings & 194 Reviews",walker,1487,194
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,62774.0,30400.0,51,4.1,76 Ratings & 6 Reviews,HP,76,6
ASUS VivoBook K15 OLED Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS...,62990.0,38975.0,38,4.5,724 Ratings & 98 Reviews,ASUS,724,98
Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 14...,110000.0,93990.0,14,4.1,157 Ratings & 18 Reviews,Lenovo,157,18
DELL Inspiron Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin an...,90783.0,49903.0,45,3.9,25 Ratings & 5 Reviews,DELL,25,5
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,109900.0,102990.0,6,4.7,"1,355 Ratings & 74 Reviews",Apple,1355,74
DELL Inspiron 16 5630 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) IN5630P8YRR001...,90860.0,58800.0,35,4.4,20 Ratings & 1 Reviews,DELL,20,1
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,88777.0,46990.0,47,4.0,118 Ratings & 11 Reviews,Lenovo,118,11
Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,99990.0,64990.0,35,4.3,18 Ratings & 6 Reviews,Infinix,18,6
MSI Modern 14 H Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-071...,88990.0,71990.0,19,4.1,14 Ratings & 2 Reviews,MSI,14,2
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,72990.0,52990.0,27,4.3,193 Ratings & 26 Reviews,MSI,193,26
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,173990.0,149990.0,13,5.0,4 Ratings & 0 Reviews,MSI,4,0
HP G9 AMD Ryzen 5 Hexa Core 5th Gen 5625U - (16 GB/512 GB SSD/Windows 11 Home) 7B1L8PA Notebook,52251.0,33990.0,34,3.9,14 Ratings & 0 Reviews,HP,14,0
Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...,86290.0,58991.0,31,4.2,207 Ratings & 19 Reviews,Lenovo,207,19
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,59999.0,46900.0,21,4.2,99 Ratings & 9 Reviews,HP,99,9
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,43990.0,31610.0,28,4.2,"4,753 Ratings & 461 Reviews",ASUS,4753,461
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,78778.0,62990.0,20,4.3,741 Ratings & 52 Reviews,HP,741,52
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,97890.0,72690.0,25,0.0,nan,Lenovo,0,0
Lenovo IdeaPad Flex 5 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,110990.0,74990.0,32,4.2,58 Ratings & 8 Reviews,Lenovo,58,8
DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...,123927.0,97444.0,21,4.1,9 Ratings & 2 Reviews,DELL,9,2
HP Pavilion Plus AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-ew1082TU Thin a...,107890.0,84990.0,21,4.3,8 Ratings & 2 Reviews,HP,8,2
Colorful Evol P15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,99999.0,67990.0,32,4.5,99 Ratings & 27 Reviews,Colorful,99,27
MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,91990.0,67990.0,26,4.6,9 Ratings & 0 Reviews,MSI,9,0
HP 15s Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light Lap...,72780.0,51190.0,29,4.2,410 Ratings & 33 Reviews,HP,410,33
HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Home) 14 G9 Thin and Light ...,50990.0,27246.0,46,0.0,3 Ratings & 0 Reviews,HP,3,0
HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Ligh...,69082.0,53390.0,22,4.2,774 Ratings & 64 Reviews,HP,774,64
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,79999.0,55990.0,30,4.5,47 Ratings & 5 Reviews,Acer,47,5
ASUS ASUS Vivobook S 15 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN...,86990.0,69990.0,19,3.7,3 Ratings & 0 Reviews,ASUS,3,0
ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,87990.0,67600.0,23,4.4,990 Ratings & 81 Reviews,ASUS,990,81
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Lap...,47142.0,30371.0,35,4.2,"5,667 Ratings & 471 Reviews",HP,5667,471
ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA9...,116990.0,91990.0,21,3.8,37 Ratings & 6 Reviews,ASUS,37,6
HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,47716.0,32990.0,30,4.3,49 Ratings & 7 Reviews,HP,49,7
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,125890.0,70190.0,44,4.8,33 Ratings & 6 Reviews,Lenovo,33,6
HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook,34554.0,15480.0,55,3.7,"7,205 Ratings & 595 Reviews",HP,7205,595
Lenovo Yoga Slim 7x Snapdragon X Elite - (32 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and Light Laptop,211290.0,140190.0,33,4.0,4 Ratings & 0 Reviews,Lenovo,4,0
DELL Inspiron AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,46263.0,33500.0,27,4.2,"1,216 Ratings & 94 Reviews",DELL,1216,94
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,49990.0,34990.0,30,0.0,nan,Lenovo,0,0
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,181990.0,139988.0,23,4.7,39 Ratings & 7 Reviews,ASUS,39,7
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,59990.0,42990.0,28,3.5,11 Ratings & 3 Reviews,Acer,11,3
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,86050.0,65890.0,23,4.3,591 Ratings & 31 Reviews,HP,591,31
HP Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-hr0001TU Thin and Light Laptop,84399.0,63280.0,25,4.3,56 Ratings & 3 Reviews,HP,56,3
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,79999.0,55900.0,30,4.1,219 Ratings & 13 Reviews,HP,219,13
DELL Inspiron 5640 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5640 Lap...,75844.0,63990.0,15,0.0,nan,DELL,0,0
Lenovo IdeaPad Slim 5 Light AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Th...,88090.0,51700.0,41,0.0,nan,Lenovo,0,0
Acer Aspire 3 Intel Celeron Dual Core N3060 - (2 GB/500 GB HDD/Windows 10 Home) A315-33 Thin and Light...,25361.0,21753.0,14,3.7,"4,595 Ratings & 705 Reviews",Acer,4595,705
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3511...,58000.0,42999.0,25,4.3,18 Ratings & 0 Reviews,DELL,18,0
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and L...,56990.0,31990.0,43,4.1,31 Ratings & 3 Reviews,DELL,31,3
Ultimus Elite Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-MB Thin ...,45990.0,22990.0,50,3.7,480 Ratings & 118 Reviews,Ultimus,480,118
HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Pro) 14 G9 Thin and Light L...,58990.0,29490.0,50,0.0,nan,HP,0,0
Acer Aspire 5 Backlit Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M Thin ...,69990.0,49990.0,28,3.8,15 Ratings & 1 Reviews,Acer,15,1
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/DOS) 7M659PA Laptop,43188.0,33650.0,22,4.0,39 Ratings & 2 Reviews,HP,39,2
"Lenovo IdeaPad Slim 3 Intel Intel Core i7 13th Gen Core™ i7-13620H, 10C (6P + 4E) / 16T, P-core 2.4 / ...",109990.0,67980.0,38,3.8,17 Ratings & 2 Reviews,Lenovo,17,2
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,77490.0,51790.0,33,4.2,"1,673 Ratings & 139 Reviews",HP,1673,139
DELL Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IC7430VVR8C001ORS1 Laptop,101921.0,74990.0,26,0.0,nan,DELL,0,0
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,126579.0,95999.0,24,3.9,8 Ratings & 0 Reviews,HP,8,0
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,100999.0,99990.0,15,0.0,nan,MICROSOFT,0,0
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-EK1021TU 2 in 1 Laptop,104000.0,88336.0,23,4.1,17 Ratings & 3 Reviews,HP,17,3
HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,95990.0,72990.0,48,4.4,498 Ratings & 34 Reviews,HP,498,34
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) A325-42 Thin and ...,79990.0,41290.0,18,4.0,504 Ratings & 45 Reviews,Acer,504,45
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,84838.0,69300.0,43,4.3,209 Ratings & 11 Reviews,HP,209,11
HP AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,45900.0,25780.0,23,0.0,nan,HP,0,0
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 G...",155990.0,119990.0,27,4.9,7 Ratings & 2 Reviews,ASUS,7,2
Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 1...,95000.0,68900.0,20,0.0,nan,Lenovo,0,0
Acer Nitro V Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,78999.0,62990.0,56,4.2,344 Ratings & 37 Reviews,Acer,344,37
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,80990.0,35490.0,20,0.0,nan,HP,0,0
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,78858.0,62990.0,24,4.3,"1,159 Ratings & 81 Reviews",HP,1159,81
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,75775.0,56990.0,23,4.3,116 Ratings & 13 Reviews,HP,116,13
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,75775.0,56990.0,24,4.3,460 Ratings & 36 Reviews,HP,460,36
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,80990.0,35490.0,56,0.0,nan,HP,0,0
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,70224.0,57999.0,17,4.3,460 Ratings & 36 Reviews,HP,460,36
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,206390.0,171990.0,16,0.0,nan,SAMSUNG,0,0
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Lap...,90000.0,54990.0,38,4.1,"1,398 Ratings & 122 Reviews",Lenovo,1398,122
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,89990.0,66990.0,25,4.4,"1,275 Ratings & 110 Reviews",ASUS,1275,110
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511...,85000.0,51999.0,38,4.2,166 Ratings & 18 Reviews,DELL,166,18
MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,83990.0,56990.0,32,0.0,nan,MSI,0,0
Lenovo AMD Ryzen 3 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) G4 82YTA00XIN Laptop,65667.0,26990.0,58,4.0,86 Ratings & 10 Reviews,Lenovo,86,10
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,32295.0,23588.0,26,3.9,"1,747 Ratings & 135 Reviews",HP,1747,135
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,109900.0,102990.0,6,4.7,"1,355 Ratings & 74 Reviews",Apple,1355,74
HP 14s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy5008TU Thin and Light ...,49509.0,34890.0,29,3.7,62 Ratings & 3 Reviews,HP,62,3
DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,81550.0,49990.0,38,4.1,68 Ratings & 3 Reviews,DELL,68,3
HP Pavilion AI PC Intel Core Ultra 7 155U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0028TU Thin and Li...,104048.0,84490.0,18,0.0,nan,HP,0,0
ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD...,143990.0,115900.0,19,4.4,66 Ratings & 6 Reviews,ASUS,66,6
Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...,93999.0,60990.0,35,4.3,"5,006 Ratings & 446 Reviews",Acer,5006,446
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,49990.0,37490.0,25,4.3,"4,551 Ratings & 326 Reviews",DELL,4551,326
MSI Katana A15 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,117990.0,88990.0,24,4.4,49 Ratings & 5 Reviews,MSI,49,5
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin...,65104.0,47990.0,26,3.8,4 Ratings & 0 Reviews,DELL,4,0
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,75414.0,59985.0,20,4.0,138 Ratings & 11 Reviews,HP,138,11
HP Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15S-FY5009TU Thin and Light Laptop,62417.0,50999.0,18,4.3,3 Ratings & 0 Reviews,HP,3,0
ASUS ROG Strix G16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,239990.0,199990.0,16,0.0,nan,ASUS,0,0
HP OMEN AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,122804.0,96100.0,21,4.3,37 Ratings & 2 Reviews,HP,37,2
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh1101AU Thin and Light...,70419.0,49990.0,29,4.3,243 Ratings & 33 Reviews,HP,243,33
HP OMEN AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,122804.0,96100.0,21,4.3,37 Ratings & 2 Reviews,HP,37,2
Acer Aspire 5 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,33995.0,50990.0,8,3.8,14 Ratings & 1 Reviews,Acer,14,1
Apple MacBook Air Apple M4 - (16 GB/512 GB SSD/macOS Sequoia) MC7C4HN/A,107690.0,144900.0,29,0.0,nan,Apple,0,0
HP Laptop 15s Intel Celeron Dual Core Intel Celeron N4500 - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU...,113990.0,30990.0,29,3.7,147 Ratings & 15 Reviews,HP,147,15
Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and...,77565.0,75390.0,22,4.2,335 Ratings & 44 Reviews,Lenovo,335,44
ASUS TUF Gaming A16 Advantage Edition AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home...,44999.0,79990.0,31,4.8,10 Ratings & 1 Reviews,ASUS,10,1
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,89900.0,59990.0,6,4.3,741 Ratings & 52 Reviews,HP,741,52
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) EX215-54 Thin and Li...,69500.0,30999.0,19,0.0,nan,Acer,0,0
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,80990.0,83990.0,25,4.7,"17,356 Ratings & 1,077 Reviews",Apple,17356,1077
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,69990.0,55999.0,28,4.2,"1,673 Ratings & 139 Reviews",HP,1673,139
ASUS Vivobook 15X Intel Core i5 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ542WS T...,72389.0,59990.0,30,4.1,202 Ratings & 12 Reviews,ASUS,202,12
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,77132.0,49700.0,24,4.7,3 Ratings & 0 Reviews,Acer,3,0
DELL Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 7430 2 in 1 Laptop,99900.0,49990.0,15,4.2,14 Ratings & 0 Reviews,DELL,14,0
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,54990.0,57990.0,41,4.3,623 Ratings & 35 Reviews,HP,623,35
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,125890.0,83990.0,32,4.7,"17,356 Ratings & 1,077 Reviews",Apple,17356,1077
ASUS X1404VA-NK321WS Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/8 GB Graphics) X1404ZA-...,42999.0,31990.0,23,0.0,nan,ASUS,0,0
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,151990.0,85190.0,14,4.5,22 Ratings & 2 Reviews,Lenovo,22,2
Acer Aspire Lite Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Thin and L...,79890.0,32704.0,22,3.7,20 Ratings & 0 Reviews,Acer,20,0
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,153190.0,129990.0,38,3.7,3 Ratings & 0 Reviews,MSI,3,0
Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home) 13ARP10 Thin a...,79990.0,62190.0,31,4.0,3 Ratings & 0 Reviews,Lenovo,3,0
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,69990.0,93990.0,38,4.2,32 Ratings & 0 Reviews,Lenovo,32,0
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M-56E0 Thin ...,69082.0,54990.0,15,4.3,39 Ratings & 3 Reviews,Acer,39,3
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,-1877.8260869565217,43190.0,24,4.0,69 Ratings & 6 Reviews,ASUS,69,6
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Ligh...,-2907.5,58150.0,21,4.2,314 Ratings & 22 Reviews,HP,314,22
Acer Predator Helios Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,171999.0,139990.0,18,4.1,127 Ratings & 13 Reviews,Acer,127,13
